"Date","Price","Open","High","Low","Vol.","Change %"
"02/27/2025","4,200.0","4,199.0","4,200.0","4,050.0","0.94K","1.62%"
"02/26/2025","4,133.0","4,199.0","4,199.0","4,133.0","0.11K","-1.60%"
"02/25/2025","4,200.0","4,199.0","4,200.0","4,100.0","0.02K","0.02%"
"02/24/2025","4,199.0","4,230.0","4,230.0","4,102.0","0.35K","7.67%"
"02/21/2025","3,900.0","4,212.0","4,212.0","3,900.0","1.83K","-9.81%"
"02/20/2025","4,324.0","4,200.0","4,324.0","4,200.0","0.05K","2.95%"
"02/19/2025","4,200.0","4,250.0","4,252.0","4,200.0","10.88K","-1.18%"
"02/18/2025","4,250.0","4,270.0","4,270.0","4,250.0","0.78K","-1.69%"
"02/17/2025","4,323.0","4,299.0","4,323.0","4,299.0","0.65K","1.24%"
"02/14/2025","4,270.0","4,270.0","4,270.0","4,270.0","0.36K","-0.70%"
"02/13/2025","4,300.0","4,237.0","4,300.0","4,210.0","0.06K","-1.56%"
"02/12/2025","4,368.0","4,250.0","4,368.0","4,250.0","0.46K","2.78%"
"02/11/2025","4,250.0","4,252.0","4,252.0","4,250.0","0.30K","-2.86%"
"02/10/2025","4,375.0","4,375.0","4,375.0","4,375.0","0.02K","2.94%"
"02/07/2025","4,250.0","4,280.0","4,280.0","4,220.0","2.62K","0.71%"
"02/06/2025","4,220.0","4,300.0","4,300.0","4,220.0","1.40K","-2.99%"
"02/05/2025","4,350.0","4,350.0","4,350.0","4,350.0","0.10K","-1.14%"
"02/04/2025","4,400.0","4,295.0","4,400.0","4,295.0","0.66K","2.44%"
"02/03/2025","4,295.0","4,227.0","4,356.0","4,220.0","0.37K","1.63%"
"01/31/2025","4,226.0","4,226.0","4,226.0","4,226.0","0.33K","-1.72%"
"01/30/2025","4,300.0","4,325.0","4,497.0","4,241.0","9.44K","-0.58%"
"01/29/2025","4,325.0","4,250.0","4,325.0","4,250.0","0.04K","0.70%"
"01/28/2025","4,295.0","4,295.0","4,295.0","4,295.0","0.33K","0.00%"
"01/24/2025","4,295.0","4,300.0","4,300.0","4,295.0","0.85K","0.00%"
"01/23/2025","4,295.0","4,224.0","4,349.0","4,224.0","0.83K","-1.69%"
"01/22/2025","4,369.0","4,300.0","4,370.0","4,300.0","0.44K","-0.09%"
"01/21/2025","4,373.0","4,360.0","4,373.0","4,360.0","0.02K","0.30%"
"01/20/2025","4,360.0","4,360.0","4,360.0","4,360.0","0.01K","1.42%"
"01/17/2025","4,299.0","4,300.0","4,300.0","4,299.0","0.06K","0.09%"
"01/16/2025","4,295.0","4,300.0","4,375.0","4,295.0","0.76K","-0.09%"
"01/15/2025","4,299.0","4,201.0","4,300.0","4,201.0","0.35K","1.51%"
"01/13/2025","4,235.0","4,235.0","4,235.0","4,235.0","0.21K","-0.33%"
"01/10/2025","4,249.0","4,318.0","4,318.0","4,153.0","0.90K","-1.16%"
"01/09/2025","4,299.0","4,198.0","4,400.0","4,100.0","6.08K","5.37%"
"01/08/2025","4,080.0","4,123.0","4,200.0","4,036.0","4.91K","-1.26%"
"01/07/2025","4,132.0","4,240.0","4,240.0","4,130.0","0.81K","-2.78%"
"01/06/2025","4,250.0","4,250.0","4,350.0","4,250.0","0.63K","0.00%"
"01/03/2025","4,250.0","4,250.0","4,250.0","4,250.0","0.68K","0.00%"
"01/02/2025","4,250.0","4,194.0","4,350.0","4,192.0","0.55K","1.19%"
